pid,name,desc,purl,imgurl,actualp,rrpp,brand,stockquant,category,currency,delcost,deltime,condition
"56600248484226","Fjallraven Vardag Bucket Hat Black","Fjallraven Vardag Bucket Hat is a simple, functional hat designed for everyday outdoor use. Made from lightweight G-1000 Lite, it offers breathable comfort while helping to shield the face and neck from the sun. The clean shape is finished with subtle details that make it easy to wear across different settings. PRODUCT FEATURES G-1000® Lite: 65% recycled polyester, 35% organic cotton Bucket hat silhouette Ventilation eyelets Removable chin string with low profile stopper Inner sweatband Fjällräven embroidered logo","https://thesportinglodge.myshopify.com/products/fjallraven-vardag-bucket-hat-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FjallravenVardagBucketHatBlack7.jpg?v=1778075319","55.00","55.00","Fjallraven","1","BUCKET HATS","GBP","3.95","2-3 working days","new"
"56600249696642","Fjallraven Fjallraven Flat Brim Cap Laurel Green","Fjallraven Flat Brim Cap in Laurel Green is a durable cap designed for everyday outdoor use. Made from G-1000 fabric, it features a structured five panel design with a flat brim for a clean, modern look. Ventilation eyelets provide airflow, while the adjustable metal clasp ensures a secure fit. PRODUCT FEATURES Made from G-1000®: 65% recycled polyester, 35% organic cotton Five panel cap design Flat brim construction Fjällräven fox logo embroidery Ventilation eyelets Metal clasp adjustable fastening Weight: 75 g","https://thesportinglodge.myshopify.com/products/fjallraven-fjallraven-flat-brim-cap-laurel-green","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FjallravenFjallravenFlatBrimCapLaurelGreen2.jpg?v=1780345750","50.00","50.00","Fjallraven","1","CAPS","GBP","3.95","2-3 working days","new"
"56600249794946","Fjallraven Fjallraven Flat Brim Cap Black","Fjallraven Flat Brim Cap in Black is a durable cap designed for everyday outdoor use. Made from G-1000 fabric, it features a structured five panel design with a flat brim for a clean, modern look. Ventilation eyelets provide airflow, while the adjustable metal clasp ensures a secure fit. PRODUCT FEATURES Made from G-1000®: 65% recycled polyester, 35% organic cotton Five panel cap design Flat brim construction Fjällräven fox logo embroidery Ventilation eyelets Metal clasp adjustable fastening Weight: 75 g","https://thesportinglodge.myshopify.com/products/fjallraven-fjallraven-flat-brim-cap-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FjallravenFjallravenFlatBrimCapBlack7.jpg?v=1778073930","50.00","50.00","Fjallraven","1","CAPS","GBP","3.95","2-3 working days","new"
"56603078033794","NN07 Gregor Shorts Mable Husk","This NN07 Gregor Shorts are a simple, comfortable style designed for daily wear. The lyocell blend fabric offers a soft, fluid feel, while the regular fit keeps the silhouette easy. An elasticated waistband with drawstring ensures flexibility, finished with a single patch pocket for a practical touch. PRODUCT FEATURES TENCEL™ lyocell blend LENZING™ ECOVERO™ viscose Regular fit Elasticated waist Drawstring fastening Rear patch pocket","https://thesportinglodge.myshopify.com/products/nn07-gregor-shorts-mable-husk","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/NN07GregorShortsMableHusk1.jpg?v=1777973787","100.00","100.00","NN07","1","SHORTS","GBP","3.95","2-3 working days","new"
"56603078197634","NN07 Gregor Shorts Navy Blue","This NN07 Gregor Shorts are a simple, comfortable style designed for daily wear. The lyocell blend fabric offers a soft, fluid feel, while the regular fit keeps the silhouette easy. An elasticated waistband with drawstring ensures flexibility, finished with a single patch pocket for a practical touch. PRODUCT FEATURES TENCEL™ lyocell blend LENZING™ ECOVERO™ viscose Regular fit Elasticated waist Drawstring fastening Rear patch pocket","https://thesportinglodge.myshopify.com/products/nn07-gregor-shorts-navy-blue","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/NN07GregorShortsNavyBlue1.jpg?v=1780345750","100.00","100.00","NN07","1","SHORTS","GBP","3.95","2-3 working days","new"
"56603078394242","NN07 Adam Casual Logo Pima T-Shirt Mable Husk","This NN07 Adam Tee is a reliable staple designed with comfort in mind. Made from Pima cotton jersey, it offers a soft feel and a smooth finish that works well for everyday wear. The simple design is completed with subtle logo detailing and a structured neckline. PRODUCT FEATURES Pima cotton fabric Regular fit Soft touch finish NN.07 embroidered logo Ribbed neckline Twin needle stitching","https://thesportinglodge.myshopify.com/products/nn07-adam-tee-mable-husk","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/NN07AdamTeeMableHusk1.jpg?v=1777971137","60.00","60.00","NN07","1","S/S TEES","GBP","3.95","2-3 working days","new"
"56603078590850","NN07 Ole Shirt Oatmeal","This NN07 Ole Shirt is a versatile short sleeve piece with a focus on comfort and texture. The linen and organic cotton blend keeps it breathable, while the relaxed fit makes it easy to wear in warmer conditions. Finished with a subtle print and branded buttons, it works well as part of a simple everyday outfit. PRODUCT FEATURES Linen and organic cotton blend Relaxed fit Medium weight fabric Exclusive printed design NN.07 logo buttons","https://thesportinglodge.myshopify.com/products/nn07-ole-shirt-oatmeal","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/NN07OleShirtOatmeal1.jpg?v=1780345751","175.00","175.00","NN07","1","S/S SHIRTS","GBP","3.95","2-3 working days","new"
"56603078787458","NN07 Billie Trouser Navy Blue","This NN07 Billie Trouser is a clean, easy to wear style that balances comfort with a refined look. The European linen fabric keeps it breathable and lightweight, while the tapered leg gives it a more structured finish. An elasticated waistband with drawstring ensures a flexible fit for everyday use. PRODUCT FEATURES European linen construction Regular fit Tapered leg Elasticated waistband Hook and bar closure Internal drawstring","https://thesportinglodge.myshopify.com/products/nn07-billie-trouser-navy-blue","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/NN07BillieTrouserNavyBlue1.jpg?v=1780345750","160.00","160.00","NN07","1","TROUSERS","GBP","3.95","2-3 working days","new"
"56603079016834","NN07 Aden Chino Dark Army","This NN07 Aden Chino is a straightforward wardrobe staple with a focus on comfort and fabric. Made from a cotton blend with stretch, it is designed to move easily while holding its shape. The straight leg and regular fit give it a balanced silhouette, with a garment dyed finish for a softer feel over time. PRODUCT FEATURES Certified organic cotton blend Comfort stretch construction Regular fit Straight leg Garment dyed for softness Subtle embroidery detail Jeans button closure","https://thesportinglodge.myshopify.com/products/nn07-aden-chino-dark-army","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/NN07AdenChinoDarkArmy1.jpg?v=1777969011","150.00","150.00","NN07","1","TROUSERS","GBP","3.95","2-3 working days","new"
"56603079410050","Patagonia Great Waves Responsibili-Tee Black","This Patagonia Great Waves Responsibili-Tee is a reliable staple with a focus on material use and comfort. Made from a recycled cotton and polyester blend, it offers a soft feel with lasting durability. The graphic design adds a subtle point of interest, while the classic fit keeps it easy to wear day to day. PRODUCT FEATURES 100% recycled fabric 50% recycled cotton, 50% recycled polyester Jersey knit construction Soft and durable fabric Crewneck design Screen printed artwork Fair Trade Certified sewn","https://thesportinglodge.myshopify.com/products/patagonia-great-waves-responsibili-tee-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/PatagoniaGreatWavesResponsibili-TeeBlack2.jpg?v=1780345750","45.00","45.00","Patagonia","1","S/S TEES","GBP","3.95","2-3 working days","new"
"56603079737730","Patagonia Great Waves Responsibili-Tee Gumtree Green","This Patagonia Great Waves Responsibili-Tee is a reliable staple with a focus on material use and comfort. Made from a recycled cotton and polyester blend, it offers a soft feel with lasting durability. The graphic design adds a subtle point of interest, while the classic fit keeps it easy to wear day to day. PRODUCT FEATURES 100% recycled fabric 50% recycled cotton, 50% recycled polyester Jersey knit construction Soft and durable fabric Crewneck design Screen printed artwork Fair Trade Certified sewn","https://thesportinglodge.myshopify.com/products/patagonia-great-waves-responsibili-tee-gumtree-green","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/PatagoniaGreatWavesResponsibili-TeeGumtreeGreen2.jpg?v=1780345750","45.00","45.00","Patagonia","1","S/S TEES","GBP","3.95","2-3 working days","new"
"56603079868802","Patagonia P-6 Label Uprisal Hoody Gumtree Green","This Patagonia P-6 Label Uprisal Hoody is a reliable staple designed with comfort and material use in mind. Made from recycled knit fleece, it has a soft interior and a durable outer surface that holds its shape over time. The relaxed fit and simple graphic make it a versatile option for everyday wear. PRODUCT FEATURES 100% recycled fabric 55% recycled polyester, 45% recycled cotton Knit fleece with brushed interior Durable and soft feel Natural stretch Fair Trade Certified sewn","https://thesportinglodge.myshopify.com/products/patagonia-p-6-label-uprisal-hoody-gumtree-green","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/PatagoniaP-6LabelUprisalHoodyGumtreeGreen5.jpg?v=1780345751","100.00","100.00","Patagonia","1","HOODED SWEATS","GBP","3.95","2-3 working days","new"
"56603080130946","Jackman Tenpi CL Coach Shirt Navy","This Jackman Tenpi CL Coach Shirt is a lightweight outer layer shaped by its fabric and construction. Made from a cotton linen blend, it is dyed in small batches and sun dried to create a soft, natural texture with subtle variation. The relaxed silhouette is combined with functional details inspired by coach jackets, making it a practical option for everyday wear. PRODUCT FEATURES 75% cotton, 25% linen Made in Japan Woven fabric with front and back variation Small batch dye process Sun dried finish Double layer shoulder construction Pleated back Stepped hem with side slits Ring dot button closure Elasticated cuffs Side seam pockets","https://thesportinglodge.myshopify.com/products/jackman-tenpi-cl-coach-shirt-navy","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanTenpiCLCoachShirtNavy_1.jpg?v=1780345751","210.00","210.00","Jackman","1","L/S SHIRTS","GBP","3.95","2-3 working days","new"
"56603080327554","Jackman Tenpi CL Coach Shirt Dirty Dirty Base","This Jackman Tenpi CL Coach Shirt is a lightweight outer layer shaped by its fabric and construction. Made from a cotton linen blend, it is dyed in small batches and sun dried to create a soft, natural texture with subtle variation. The relaxed silhouette is combined with functional details inspired by coach jackets, making it a practical option for everyday wear. PRODUCT FEATURES 75% cotton, 25% linen Made in Japan Woven fabric with front and back variation Small batch dye process Sun dried finish Double layer shoulder construction Pleated back Stepped hem with side slits Ring dot button closure Elasticated cuffs Side seam pockets","https://thesportinglodge.myshopify.com/products/jackman-tenpi-cl-coach-shirt-dirty-dirty-base","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanTenpiCLCoachShirtDirtyDirtyBase_1.jpg?v=1780345750","210.00","210.00","Jackman","1","L/S SHIRTS","GBP","3.95","2-3 working days","new"
"56603080491394","Jackman Grace Shorts Moss Gray","This Jackman Grace Shorts are designed with a focus on fabric and fit, offering a clean and comfortable option for everyday wear. The cotton jersey is processed to create a smooth finish, while still allowing airflow in warmer conditions. A relaxed shape with a shorter length keeps them easy to wear, supported by simple, practical pocket details. PRODUCT FEATURES 100% cotton Made in Japan Smooth plain knit construction Breathable fabric Relaxed fit with short inseam Elastic waistband Side seam pockets Gusseted back pockets Reinforced stitching to reduce fraying","https://thesportinglodge.myshopify.com/products/jackman-grace-shorts-moss-gray","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanGraceShortsMossGray.jpg?v=1780345750","110.00","110.00","Jackman","1","SHORTS","GBP","3.95","2-3 working days","new"
"56603080655234","Jackman Pocket T-Shirt Black","This Jackman Pocket T-Shirt is a reliable everyday piece shaped by its fabric and construction. Made from USA cotton, the air spun yarn gives it a dry, slightly uneven texture that adds character. The fit remains simple, with a strengthened neckline and a functional pocket detail keeping the overall look clean. PRODUCT FEATURES 100% cotton Made in Japan USA cotton construction Air spun yarn for a crisp feel Variable yarn width design Durable reinforced neckline Square chest pocket with lower gusset","https://thesportinglodge.myshopify.com/products/jackman-pocket-t-shirt-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanPocketT-ShirtInkBlack_2.jpg?v=1777983421","65.00","65.00","Jackman","1","S/S TEES","GBP","3.95","2-3 working days","new"
"56603080851842","Jackman Lead-Off T-shirt Ink Black","This Jackman Lead-Off T-shirt in Ink Black is a straightforward staple shaped by its fabric and construction. The USA cotton is air spun to create a dry, textured finish, giving the surface a slightly uneven feel. Finished with a reinforced neckline, it is designed to hold its shape through repeated wear. PRODUCT FEATURES 100% cotton Made in Japan USA cotton construction Air spun yarn for texture Variable yarn width design Durable reinforced neckline","https://thesportinglodge.myshopify.com/products/jackman-lead-off-t-shirt-ink-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanLead-OffT-shirtInkBlack_1.jpg?v=1780345749","65.00","65.00","Jackman","1","S/S TEES","GBP","3.95","2-3 working days","new"
"56603081048450","Jackman Pocket T-Shirt Ink Black","This Jackman Pocket T-Shirt is a reliable everyday piece shaped by its fabric and construction. Made from USA cotton, the air spun yarn gives it a dry, slightly uneven texture that adds character. The fit remains simple, with a strengthened neckline and a functional pocket detail keeping the overall look clean. PRODUCT FEATURES 100% cotton Made in Japan USA cotton construction Air spun yarn for a crisp feel Variable yarn width design Durable reinforced neckline Square chest pocket with lower gusset","https://thesportinglodge.myshopify.com/products/jackman-pocket-t-shirt-ink-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanPocketT-ShirtInkBlack_1.jpg?v=1780345749","65.00","65.00","Jackman","1","S/S TEES","GBP","3.95","2-3 working days","new"
"56603081245058","Jackman Dotsume Rib S/S Polo Shirt Off White","This Jackman Dotsume Rib S S Polo Shirt is a durable everyday piece shaped by its fabric and construction. The high density cotton jersey is knitted slowly for a firm, balanced finish that holds its structure through regular wear. With a clean polo shape and comfortable feel, it is easy to wear across different settings. PRODUCT FEATURES 100% cotton Made in Japan Heavyweight 11.5 oz jersey Loop-wheel knitting method Strong resistance to shrinkage Short sleeve polo design Non-see-through fabric Less visible sweat marks","https://thesportinglodge.myshopify.com/products/jackman-dotsume-rib-s-s-polo-shirt-off-white","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanDotsumeRibS_SPoloShirtOffWhite_1.jpg?v=1780345750","145.00","145.00","Jackman","1","S/S POLO SHIRTS","GBP","3.95","2-3 working days","new"
"56603081507202","Jackman Dotsume Rib S/S Polo Shirt Black","This Jackman Dotsume Rib S S Polo Shirt is a durable everyday piece shaped by its fabric and construction. The high density cotton jersey is knitted slowly for a firm, balanced finish that holds its structure through regular wear. With a clean polo shape and comfortable feel, it is easy to wear across different settings. PRODUCT FEATURES 100% cotton Made in Japan Heavyweight 11.5 oz jersey Loop-wheel knitting method Strong resistance to shrinkage Short sleeve polo design Non-see-through fabric Less visible sweat marks","https://thesportinglodge.myshopify.com/products/jackman-dotsume-rib-s-s-polo-shirt-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanDotsumeRibS_SPoloShirtBlack_1.jpg?v=1780345750","145.00","145.00","Jackman","1","S/S POLO SHIRTS","GBP","3.95","2-3 working days","new"
"56603081703810","Jackman Dotsume T-Shirt Black","This Jackman Dotsume T-Shirt is a reliable everyday piece built with a focus on fabric and durability. The high density cotton jersey is knitted slowly to create a firm, balanced texture that holds its shape through repeated wear. With a structured feel and reinforced neckline, it offers a clean and practical option for daily use. PRODUCT FEATURES 100% cotton Made in Japan Heavyweight 11.5 oz jersey Loop-wheel knitting method Strong resistance to shrinkage Thick rib collar Durable binder neck construction Non-see-through fabric Less visible sweat marks","https://thesportinglodge.myshopify.com/products/jackman-dotsume-t-shirt-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanDotsumeT-ShirtBlack_1.jpg?v=1780345695","100.00","100.00","Jackman","1","S/S TEES","GBP","3.95","2-3 working days","new"
"56603081900418","Jackman Dotsume T-Shirt Old Raspberry","This Jackman Dotsume T-Shirt is a reliable everyday piece built with a focus on fabric and durability. The high density cotton jersey is knitted slowly to create a firm, balanced texture that holds its shape through repeated wear. With a structured feel and reinforced neckline, it offers a clean and practical option for daily use. PRODUCT FEATURES 100% cotton Made in Japan Heavyweight 11.5 oz jersey Loop-wheel knitting method Strong resistance to shrinkage Thick rib collar Durable binder neck construction Non-see-through fabric Less visible sweat marks","https://thesportinglodge.myshopify.com/products/jackman-dotsume-t-shirt-old-raspberry","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanDotsumeT-ShirtOldRaspberry_1.jpg?v=1780345696","100.00","100.00","Jackman","1","S/S TEES","GBP","3.95","2-3 working days","new"
"56603082555778","Jackman Canvas Rookie Pants Dark Beige","This Jackman Canvas Rookie Pants are designed with a focus on texture and comfort. The cotton linen canvas is sulphur dyed to create a slightly irregular finish, giving the fabric a more natural look. A loose fit through the waist combined with elasticated details keeps them easy to wear, making them a reliable option for everyday use. PRODUCT FEATURES 90% cotton, 10% linen Made in Japan Cotton linen canvas fabric Sulphur dye treatment Loose silhouette Elasticated waistband Elasticated hem","https://thesportinglodge.myshopify.com/products/jackman-canvas-rookie-pants-dark-beige","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanCanvasRookiePantsDarkBeige1.jpg?v=1780345694","170.00","170.00","Jackman","1","TROUSERS","GBP","3.95","2-3 working days","new"
"56603082752386","Jackman  Back Nep Umps Shorts Dark Navy","This Jackman Back Nep Umps Shorts are designed with a focus on texture and everyday function. The cotton blend fabric uses nep yarn to create a slightly irregular surface, giving them a more natural, worn in look. A comfortable elasticated waist with an internal drawstring keeps the fit easy, while the large pocket detail adds a practical finish. PRODUCT FEATURES Dry cotton blend construction Nep yarn for a natural textured appearance Elasticated waist Inner drawstring Belt loops Front opening Large Umps pocket 100% cotton","https://thesportinglodge.myshopify.com/products/jackman-back-nep-umps-shorts-dark-navy","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanBackNepUmpsShortsDarkNavy1_25a8becd-f07e-4cf1-8c5c-8251e270b31e.jpg?v=1780345694","135.00","135.00","Jackman","1","SHORTS","GBP","3.95","2-3 working days","new"
"56603082916226","Jackman Grace Shorts Smoky Black","This Jackman Grace Shorts are designed with a focus on fabric and fit, offering a clean and comfortable option for everyday wear. The cotton jersey is processed to create a smooth finish, while still allowing airflow in warmer conditions. A relaxed shape with a shorter length keeps them easy to wear, supported by simple, practical pocket details. PRODUCT FEATURES 100% cotton Made in Japan Smooth plain knit construction Breathable fabric Relaxed fit with short inseam Elastic waistband Side seam pockets Gusseted back pockets Reinforced stitching to reduce fraying","https://thesportinglodge.myshopify.com/products/jackman-grace-shorts-smoky-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/JackmanGraceShortsSmokyBlack2_2ff771e9-9f8b-4973-9062-8d46892dbbf8.jpg?v=1780345695","110.00","110.00","Jackman","1","SHORTS","GBP","3.95","2-3 working days","new"
"56603083112834","Jackman Back Nep Umps Shorts Sepia","This Jackman Back Nep Umps Shorts are designed with a focus on texture and everyday function. The cotton blend fabric uses nep yarn to create a slightly irregular surface, giving them a more natural, worn in look. A comfortable elasticated waist with an internal drawstring keeps the fit easy, while the large pocket detail adds a practical finish. PRODUCT FEATURES Dry cotton blend construction Nep yarn for a natural textured appearance Elasticated waist Inner drawstring Belt loops Front opening Large Umps pocket 100% cotton","https://thesportinglodge.myshopify.com/products/jackman-back-nep-umps-shorts-sepia","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/Knee-lengthShortscopy.jpg?v=1780345695","135.00","135.00","Jackman","1","SHORTS","GBP","3.95","2-3 working days","new"
"56604553281922","Fjallraven Kids Logo Hat Deep Patina","Fjallraven Kids Logo Hat in Deep Patina is a practical everyday winter accessory for children. Made from recycled polyester, it is soft against the skin and suitable for both rain and shine. The double knit structure helps with warmth and durability, while the folded brim and embroidered logo give it a simple, familiar look. PRODUCT FEATURES Made from 100% recycled polyester Double knitted fabric construction Fold up cuff edge Embroidered Fjällräven logo detail Designed for warmth and shape retention Weight: 78 g Mild wash at 40°C Wash with similar colours Do not tumble dry or bleach Do not dry clean Iron low heat if needed","https://thesportinglodge.myshopify.com/products/fjallraven-kids-logo-hat-deep-patina","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FjallravenKidsLogoHatDeepPatina2.jpg?v=1780345695","28.00","28.00","Fjallraven","1","BEANIE HATS","GBP","3.95","2-3 working days","new"
"56604553347458","Fjallraven Abisko Lite 3 Tent Pine Green","Fjallraven Abisko Lite 3 Tent in Pine Green is a lightweight three person tunnel tent designed for trekking with reduced pack weight. It keeps a lower profile and a smaller vestibule to improve portability while still offering practical living space and stability. Suitable for warmer conditions and also reliable in winter use outside of exposed terrain, it is built for versatile outdoor travel. PRODUCT FEATURES Four season tunnel tent for 3 persons Weight: 2220 g, minimum weight: 1890 g Stuffed size: 17 x 42 cm Two pole construction DAC Featherlite NSL poles, 9.6 mm diameter Flysheet: 20D TripleRip Sil/Sil 3000 mm, 100% polyamide Lower flysheet: 40D TripleRip Sil/Sil 3000 mm, 100% polyamide Inner tent: 15D Ripstop DWR, 100% polyamide Floor: 40D PU 6000 mm, 100% polyamide Mosquito net: 20D no-see-um mesh, 100% polyester One vestibule and two entrances Six reflective Dyneema guylines with one-hand adjustment DAC V-Pegs Small included High positioned ventilation openings for airflow Flysheet can be rolled up at both ends for ventilation and views Half open door option with auto-lock zipper system Fine mesh on all openings for insect protection Colour coded poles and low friction pole sleeves Adjustable fox feet for easier pitching Internal clothesline for drying gear Mesh storage pockets: 3 large, 3 small Attachment points for Gear Loft (accessory) Flysheet and inner tent connected for easier pitching PVC free construction No toxic flame retardants used PFAS free impregnation Repair kit included Care: clean with soft brush and lukewarm water, store dry","https://thesportinglodge.myshopify.com/products/fjallraven-abisko-lite-3-tent-pine-green","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FjallravenAbiskoLite3TentPineGreen2.jpg?v=1780345694","800.00","800.00","Fjallraven","1","CAMPING EQUIPMENT","GBP","3.95","2-3 working days","new"
"56604553412994","Fjallraven Abisko Lite 2 Tent Sand","Fjallraven Abisko Lite 2 Tent in Sand is a compact tunnel tent designed for two people who want to travel light. It is built with a low profile shape and a reduced vestibule size to keep overall weight down, while still offering stability and practical space for trekking. Suitable for warmer conditions and also capable in winter use outside of exposed environments, it is designed for reliable everyday use on the trail. PRODUCT FEATURES Four season tunnel tent for 2 persons Weight: 2070 g, minimum weight: 1740 g Stuffed size: 17 x 39 cm Two pole construction DAC Featherlite NSL poles, 9.6 mm diameter Flysheet: 20D TripleRip Sil/Sil 3000 mm, 100% polyamide Lower flysheet: 40D TripleRip Sil/Sil 3000 mm, 100% polyamide Inner tent: 15D Ripstop DWR, 100% polyamide Floor: 40D PU 6000 mm, 100% polyamide Mosquito net: 20D no-see-um mesh, 100% polyester One entrance and one vestibule Six reflective Dyneema guylines with one-hand adjustment DAC V-Pegs Small included High positioned ventilation openings for airflow Flysheet can be rolled up at both ends for ventilation and views Half open door position with auto-lock zipper system Fine mesh on all openings for insect protection Colour coded poles and low friction pole sleeves Adjustable fox feet for easier pitching Internal clothesline for drying gear Mesh storage pockets: 2 large, 2 small Attachment points for Gear Loft (accessory) Flysheet and inner tent connected for easier pitching PVC free construction No toxic flame retardants used PFAS free impregnation Repair kit included Care: clean with soft brush and lukewarm water, store dry","https://thesportinglodge.myshopify.com/products/fjallraven-abisko-lite-2-tent-sand","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FjallravenAbiskoLite2TentSand7.jpg?v=1780345694","700.00","700.00","Fjallraven","1","CAMPING EQUIPMENT","GBP","3.95","2-3 working days","new"
"56604553478530","Fjallraven Abisko Lite 1 Tent Pine Green","Fjallraven Abisko Lite 1 Tent in Pine Green is a lightweight solo tent built for trekking and outdoor travel. Designed in a tunnel construction, it balances stability with low pack weight, making it suitable for carrying in a smaller backpack. The combination of DAC aluminium poles and high performance polyamide fabrics creates a durable shelter that is easy to pitch and comfortable to use across varied conditions. PRODUCT FEATURES 1 person four season tunnel tent Weight: 1650 g, minimum weight: 1380 g Stuffed size: 14 x 34 cm 5 pole construction DAC Featherlite NSL poles, 9 mm diameter Flysheet: 20D TripleRip Sil/Sil 3000 mm, 100% polyamide Lower flysheet: 40D TripleRip Sil/Sil 3000 mm, 100% polyamide Inner tent: 15D Ripstop DWR, 100% polyamide Floor: 40D PU 6000 mm, 100% polyamide Mosquito net: 20D no-see-um mesh, 100% polyester One entrance and one vestibule Reflective guylines (2 mm Dyneema, 160 kg strength) DAC V-Pegs Small included Three closable ventilation openings with mesh protection Flysheet door can be partially rolled up for airflow Inner tent mesh panels for insect protection Internal clothesline for drying gear Mesh storage pockets: 1 large, 2 small Flysheet and inner tent connected for easier pitching Compatible with optional double pole setup PVC free construction No toxic flame retardants used PFAS free impregnation Care instructions: clean with soft brush and lukewarm water, store dry","https://thesportinglodge.myshopify.com/products/fjallraven-abisko-lite-1-tent-pine-green","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FjallravenAbiskoLite1TentPineGreen8.jpg?v=1780345694","600.00","600.00","Fjallraven","1","CAMPING EQUIPMENT","GBP","3.95","2-3 working days","new"
"56604553544066","Fjallraven Vardag Relaxed Shorts Classic Green","This Fjallraven Vardag Relaxed Shorts in Classic Green offer a practical option for warm weather wear. The durable G-1000 fabric combines recycled polyester and organic cotton, giving a balance of comfort and durability. A relaxed fit and elasticated waist ensure ease of movement throughout the day. PRODUCT FEATURES Made from G-1000® fabric 65% recycled polyester, 35% organic cotton Relaxed fit for movement Elasticated waistband at back Mid rise waist Two open hand pockets Patch back pockets Adjustable hems Inseam length: 19 cm Weight: 275 g Wash at 40°C Tumble dry low heat Do not bleach or dry clean","https://thesportinglodge.myshopify.com/products/fjallraven-vardag-relaxed-shorts-classic-green","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FjallravenVardagRelaxedShortsClassicGreen1.jpg?v=1780345694","100.00","100.00","Fjallraven","1","SHORTS","GBP","3.95","2-3 working days","new"
"56616824963458","Veja Womens Panenka Suede Trainer California Pepper Bark","Veja Womens Panenka Suede Trainer in California Pepper Bark draws on classic football styling with a clean, everyday shape suited to city wear. Crafted from soft suede with tonal leather panels, the design balances vintage sport references with practical comfort. A water repellent finish helps protect against light rain, while the understated colour palette keeps them easy to style. PRODUCT FEATURES Suede upper Suede and Organic Traced leather panels Soft suede finish PFC free water repellent treatment Inspired by football heritage and urban style Insole: 11% Amazonian rubber Insole: 45% bio sourced EVA including 36% sugar cane Insole: 13% recycled EVA Insole: 5% organic cotton Outsole: 50% Amazonian rubber Outsole: 26% mineral silica Outsole: 5% synthetic rubber 100% recycled polyester lining 100% organic cotton laces Made using suede tanned in Brazil without prohibited chemicals","https://thesportinglodge.myshopify.com/products/veja-womens-panenka-suede-trainer-california-pepper-bark","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/VejaWomensPanenkaSuedeTrainerCaliforniaPepperBark4.jpg?v=1780345694","140.00","140.00","Veja","1","TRAINERS & TRAIL","GBP","3.95","2-3 working days","new"
"56621157777794","Paul Smith Signature Stripe Trim Baseball Cap Navy","Paul Smith Signature Stripe Trim Baseball Cap in Navy is a classic everyday cap crafted from pure cotton. It features the brand’s iconic Signature Stripe tab on the brim, adding a subtle pop of colour to a clean, minimalist design. Lightweight and easy to wear, it’s ideal for warmer weather styling. PRODUCT FEATURES 100% cotton construction Black colourway Signature Stripe pattern tab on brim Classic baseball cap silhouette Lightweight breathable fabric Designed for warm weather wear","https://thesportinglodge.myshopify.com/products/paul-smith-signature-stripe-trim-baseball-cap-navy","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/PaulSmithSignatureStripeTrimBaseballCapNavy3.jpg?v=1780345695","90.00","90.00","Paul Smith","1","CAPS","GBP","3.95","2-3 working days","new"
"56624619684226","Paul Smith Amos Trainer Off White","Paul Smith Amos Trainer in Off White is a clean, everyday leather trainer designed with a simple and modern silhouette. Built with a sturdy rubber sole and lace-up fastening, it offers reliable comfort and support for daily wear. The round toe and streamlined shape keep the design versatile and easy to style. PRODUCT FEATURES Leather upper Rubber sole for durability and support Classic lace-up fastening Round toe design Streamlined silhouette Off white colourway Designed for everyday comfort and wear","https://thesportinglodge.myshopify.com/products/paul-smith-amos-trainer-off-white","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/PaulSmithAmosTrainerOffWhite3.jpg?v=1780345694","135.00","135.00","Paul Smith","1","TRAINERS & TRAIL","GBP","3.95","2-3 working days","new"
